,label,filename
7726,dhoa_ah,dhoa_ah_26b77d95-89a8-45cd-848f-0eedae68a928.flac
7727,o,o_38f4be56-3ea5-4388-b422-c40c618fd9fe.flac
7728,au,au_37063e8f-8d06-4893-bbf6-653e3c44a299.flac
7729,ya,ya_96a19a56-04a5-4791-a513-26b88903f5bb.flac
7730,am,am_3e04f09d-65e5-4a82-afea-b4011c69ea37.flac
7731,ah,ah_afad8bcc-8624-4113-b3fb-aeb193f57aa3.flac
7732,bha,bha_699e5509-c1e0-4041-ba5d-f0b8e7e2bc06.flac
7733,bha_aa,bha_aa_8569f070-b3bf-4abd-bd92-a4aa944e816b.flac
7734,bha_i,bha_i_e1ef6dd6-9976-463d-aceb-057041ccf1b3.flac
7735,ya_ii,ya_ii_c04e6ddc-58e8-44ec-bc8d-116d717ca539.flac
7736,bha_ii,bha_ii_39cfb71b-c2be-488f-a2c6-4f33e3a1580a.flac
7737,ya_u,ya_u_347a92cd-209a-452f-8205-9738a983f5e3.flac
7738,bha_u,bha_u_3b8dde5f-789c-4ed2-af58-e0b1b430ea5b.flac
7739,ya_uu,ya_uu_7ef76177-0a7e-43f8-afaa-ac3c57c19716.flac
7740,kha,kha_25e6b6b5-b515-4c1f-899a-85a00515b2a2.flac
7741,bha_e,bha_e_525a8c43-0019-490e-a8c3-55a21db6ac8d.flac
7742,ga,ga_289fa861-a189-4279-9948-913c7f2853a5.flac
7743,bha_ai,bha_ai_9efaae63-36e5-46ee-828e-fd4204aefb9f.flac
7744,bha_o,bha_o_bf66c933-7430-4315-88d1-7733543847ea.flac
7745,bha_au,bha_au_6bb47b4c-0f4a-42d9-a58b-4e5952bf65eb.flac
7746,ya_o,ya_o_f70e4689-d369-47c7-a974-f56f93479273.flac
7747,bha_am,bha_am_e58e23c1-0dc2-411c-9fe1-e5769c312d07.flac
7748,cha,cha_855eef22-467b-423c-8035-45c80e27cbbc.flac
7749,bha_ah,bha_ah_e09b4819-47e6-447c-bde8-037550c6c896.flac
7750,ja,ja_f643f6b4-8063-40b3-8e1d-c928ef97fb5a.flac
7751,jha,jha_5c3d39ba-b634-4096-97fc-87f958a6acd3.flac
7752,gya,gya_92ac074f-bd81-4bdf-9f3d-1a348c6193da.flac
7753,ya_ah,ya_ah_09d4c50b-ae6f-4741-a471-e3cdc025ae90.flac
7754,gya_aa,gya_aa_4c37466c-b60d-45f7-867d-535fc1a92854.flac
7755,gya_i,gya_i_24314aca-6210-417a-b961-c8b0ca9e1402.flac
7756,toa,toa_fd843e26-0330-4e02-804a-d7c90623da07.flac
7757,gya_ii,gya_ii_b6591c4c-5607-4dfd-b828-379e5a1bbc62.flac
7758,thoa,thoa_7e627190-862b-4cd1-9cd1-f58d1afa8f76.flac
7759,gya_u,gya_u_bd03ab24-9376-47af-b9b2-60950aa7113a.flac
7760,doa,doa_9af51e61-54da-4c77-aa33-f99299f5557c.flac
7761,gya_uu,gya_uu_bf2c7f1d-18c7-4fd9-ba04-42203aeabfaa.flac
7762,gya_e,gya_e_9b93cafa-343c-4609-b6fb-21430b33d1e1.flac
7763,gha_i,gha_i_a8b0fb59-a05c-421a-bc29-0b18046b4ddc.flac
7764,gya_o,gya_o_691a446f-8736-40f9-a465-50ef67c151ee.flac
7765,gha_ii,gha_ii_9f12e73c-e93f-4923-ae9c-dd06b09ffbe5.flac
7766,gya_au,gya_au_ab988ebe-f3e3-45b8-b291-6f17649ff9a1.flac
7767,ta,ta_d395b02a-e27b-4d0e-b15d-0f47fe997da0.flac
7768,da,da_7ecc9928-2c07-430f-899a-89808efb943a.flac
7769,gya_ah,gya_ah_41b3b77b-8f00-4469-a968-cce8eac500db.flac
7770,dha,dha_ecbc50e6-bbad-4639-a827-381ba7f1d6b4.flac
7771,wa,wa_97337efa-d6cf-46ff-983e-1b76785f9628.flac
7772,gha_uu,gha_uu_0cb0f16e-bcf8-49cd-9d4b-4b28cd5d93de.flac
7773,wa_i,wa_i_318eeab8-1cd4-416e-a627-9f8c5c779594.flac
7774,wa_ii,wa_ii_7a011a84-8ac6-4039-bc36-3cb2b4ac6af6.flac
7775,wa_u,wa_u_d68d1091-1009-4912-9ea6-95e41dd7892c.flac
7776,pa,pa_e52901bf-a72d-4b09-b724-b9be5b304016.flac
7777,wa_uu,wa_uu_7fd2c0c3-9a6d-4702-83b2-1f2624874ea5.flac
7778,wa_e,wa_e_eaa0fb1c-16c3-4c89-ad73-6e13ee5b2bc5.flac
7779,gha_u,gha_u_39c52a4a-279c-4a11-b7b2-9d64a281bfbd.flac
7780,bha,bha_9c929752-6147-4f47-bbe1-1638d64e6a6b.flac
7781,ma,ma_65fc73d7-3910-491c-ae81-b67fef114196.flac
7782,wa_au,wa_au_9e7fab6e-473e-4dfa-b16d-58a90812ca96.flac
7783,ya,ya_566957cd-49c4-44d7-ac2a-bf76e0dc4250.flac
7784,ra,ra_e7589cc0-04a7-4bee-ba69-f5c0cf00ee97.flac
7785,gha_e,gha_e_14cac599-f466-40a1-afdd-30ef4128db51.flac
7786,la,la_9a38a9f1-ba4a-482e-913a-75a944354d24.flac
7787,gha_ai,gha_ai_38bb125a-70fa-48c6-a9a5-b95152419b1f.flac
7788,wa,wa_41539682-ab9e-4c45-afc3-776e3ee921b5.flac
7789,tra,tra_e92ade02-6f15-4822-8a88-ddaead225a35.flac
7790,tra_aa,tra_aa_27805bb3-5bd7-4fba-891b-a1107b7b449a.flac
7791,sa,sa_e8bf1178-f5a8-4b97-afc0-db6fe7ab3725.flac
7792,tra_i,tra_i_98d3e317-d6ba-429d-89a7-8af05679fbdc.flac
7793,sha,sha_be9121c9-d9cd-4354-abb4-226d5d491638.flac
7794,shaa,shaa_5da25061-5887-4c27-a892-bacad454a6ac.flac
7795,tra_u,tra_u_c36486bf-7677-42c3-bcdb-4ce61405eb42.flac
7796,tra_uu,tra_uu_c9bfa3da-7a1b-40e3-8a0b-a320c921eec2.flac
7797,tra_e,tra_e_445b53db-21d4-499d-b6e1-7c242e8bf15e.flac
7798,tra_ai,tra_ai_2c412d1d-5630-438b-9294-9e1e8dcce649.flac
7799,chya,chya_700b517c-7b8f-4764-afde-34eb3ec83577.flac
7800,tra_o,tra_o_7fcaeced-17ff-4683-b2d5-1251aeba8b98.flac
7801,gya,gya_3cec638d-1516-46c2-a36a-7046ad2727dd.flac
7802,tra_au,tra_au_907a4896-2944-49a6-9190-58723b59af91.flac
7803,tra_am,tra_am_04123452-73a1-4d5e-b1b0-9a4e02d06664.flac
7804,da_o,da_o_dbe64619-a7b5-4e95-85e0-6c7b5934ff0b.flac
7805,da_au,da_au_2ec8fd4c-111e-48ca-bdf0-f8e401a48c99.flac
7806,ya,ya_85ca7e80-db8c-4cc3-a32c-79183d543cf3.flac
7807,ya_aa,ya_aa_4ca21437-99e3-493c-9c3d-150b009d227d.flac
7808,ya_i,ya_i_fd8c6c26-4aab-4fd2-bad4-250f456adbe1.flac
7809,tra_o,tra_o_de4fdda9-872b-4e46-99ab-964a7ec185b2.flac
7810,tra_au,tra_au_845222ff-09ad-4494-baf9-3561305d137b.flac
7811,ya_uu,ya_uu_84126db5-0c61-4100-9277-e7d3c09ae05a.flac
7812,ya_e,ya_e_f0cbd8c5-6376-410c-ad46-ff064b98ca3e.flac
7813,ya_ai,ya_ai_ffac2434-709c-48fa-9cad-37af4c8a716d.flac
7814,gha_au,gha_au_554ece68-9f1d-494c-9cf3-787f37c9d496.flac
7815,tra_am,tra_am_3bb701d2-b19d-41ab-b3c8-8fd542ce20b3.flac
7816,ya_au,ya_au_43ce3c15-b148-4490-b6e2-d4151ab04afe.flac
7817,gha_am,gha_am_31f3c587-49d3-48e5-aab9-b22b9fe68e64.flac
7818,ya_am,ya_am_20914398-98f6-4dba-bcf7-e151bc305885.flac
7819,ya_ah,ya_ah_e939ea8e-8420-4687-9801-c4b1dcf03af1.flac
7820,gha_ah,gha_ah_5f81d950-6325-4cfd-ac8b-72bba4be2fdf.flac
7821,thoa_au,thoa_au_bb3f26cc-bb03-4664-a9ea-b5040ac746bf.flac
7822,thoa_am,thoa_am_00e81b3c-07e5-4cf2-842a-625c4814c653.flac
7823,gha,gha_a655695a-f028-450b-b6b3-44852a300788.flac
7824,gha_aa,gha_aa_774488a5-c0e7-4329-981c-fa934340f576.flac
7825,jha,jha_94a43b4c-2435-4040-a699-c4cbf921e2a6.flac
7826,gha_ii,gha_ii_c5b9edfb-3a32-44b4-84d2-48ded6f8a7f7.flac
7827,na_au,na_au_c6c3c444-f360-49a2-ba79-2f8a254fa35c.flac
7828,gha_u,gha_u_e3205d66-4ac8-4108-8ca6-417e4fc20585.flac
7829,na_am,na_am_c9692b1a-e26b-499e-adad-b9cffb590e31.flac
7830,gha_e,gha_e_64f5151d-3c67-4034-97bf-447e4b1723af.flac
7831,na_ah,na_ah_11e853d0-269a-44df-a324-edcea912a0f3.flac
7832,gha_ai,gha_ai_e399cd2e-b553-4bca-855a-4f5b6dfbe0f3.flac
7833,gha_o,gha_o_4ec8c549-9dfe-461e-a2a1-6520cffe2323.flac
7834,jha_i,jha_i_c57e809d-4594-4e5f-89ec-9b1ab4e734e4.flac
7835,gha_au,gha_au_715852f4-9cbd-43fe-b4cb-d4d79bde163d.flac
7836,gha_am,gha_am_39e861f2-7659-40d4-9aef-93c4b76c899b.flac
7837,jha_ii,jha_ii_21a16687-3b45-41b0-bf10-c791696a4f1b.flac
7838,jha_u,jha_u_f1418249-aa33-4eca-ad27-b20dd066385f.flac
7839,cha_o,cha_o_0468efd2-6425-46e9-a40c-7685e9aaee50.flac
7840,thoa,thoa_2144a6ae-19f6-48ba-bc0b-e80c48dea0d0.flac
7841,cha_au,cha_au_46d2de2c-cfe3-4b6a-8be5-42bf58a72ff8.flac
7842,thoa_aa,thoa_aa_774ecf78-f204-4d01-8b4b-4fac51da59cc.flac
7843,jha_e,jha_e_218cc269-ec3b-45ca-b634-b0bba62fb10a.flac
7844,thoa_i,thoa_i_313d792d-d3ed-4a39-9fd0-5b3aff4d8681.flac
7845,thoa_ii,thoa_ii_89f00670-36c6-4d56-87f7-628f89884a96.flac
7846,jha_ai,jha_ai_0e311b3e-ec04-4ac7-80a2-731fc77fe043.flac
7847,thoa_uu,thoa_uu_08440866-0e63-418b-be7b-f26034f11029.flac
7848,jha_o,jha_o_39c22014-7420-442a-9d17-7c19897a84d9.flac
7849,dha_am,dha_am_8a2c2243-62e3-4405-9ee7-2f78eefa5901.flac
7850,thoa_ai,thoa_ai_41c5c966-c79d-43ae-89ad-5ae531ade65d.flac
7851,thoa_o,thoa_o_f714c9f5-9df4-43c5-85d9-ce49304a13bf.flac
7852,jha_am,jha_am_47bd993d-966d-4dc2-9ade-dab9d3d3d6c2.flac
7853,thoa_au,thoa_au_9a258933-8d57-4d48-89aa-066bd9da6bba.flac
7854,jha_ah,jha_ah_f5ebb140-f548-46ca-9eb9-c8ee9f915fed.flac
7855,sa_am,sa_am_e1d7fa4a-64d5-4bb9-b299-802c8ff6c6ce.flac
7856,ka,ka_15f953f3-432a-4e41-8084-7bf247a349fa.flac
7857,ka_aa,ka_aa_c103590c-5525-424e-b4e2-121673898bd9.flac
7858,ka_i,ka_i_27aa6ceb-bd08-496f-8e78-9ff6ef055421.flac
7859,ka_ii,ka_ii_01621fec-b8e7-48b9-9151-2d774969d895.flac
7860,ra_au,ra_au_ece22950-6c18-485e-8017-73eaddbec39d.flac
7861,ka_uu,ka_uu_d4e31f43-9269-4569-bdcc-d83f90d8d346.flac
7862,ka_e,ka_e_fec6c836-d4c6-48f4-9d5e-8f8a25bc2525.flac
7863,ra_am,ra_am_ea1bc94d-816e-4c56-89ab-d622b331376b.flac
7864,ra_ah,ra_ah_0071f94a-6249-4c10-bd28-7a52ecd7aeb4.flac
7865,ka_au,ka_au_d92b6814-ec5f-4cbc-8b86-4dbc9b0c7260.flac
7866,ka_am,ka_am_93bda0dd-0333-4e1a-bdf5-bcf75a9a20e7.flac
7867,ka_ah,ka_ah_90372e2c-37e7-41ac-a567-2b4440e20a81.flac
7868,kha_aa,kha_aa_d9f94960-0196-49d4-a4ce-d1745206c51f.flac
7869,kha_i,kha_i_3f200e60-ee27-4766-8685-6092d435fd87.flac
7870,kha_ii,kha_ii_d8f5d4f5-d714-4fc7-8e61-bf15439669bb.flac
7871,ja_o,ja_o_886cd658-c31f-40df-ad64-67b9ca8f33a0.flac
7872,ja_au,ja_au_133ed3ee-3eb3-43d5-a637-095a9139a8ad.flac
7873,kha_uu,kha_uu_405062c3-0293-4980-a792-12664fcb2ba8.flac
7874,ja_am,ja_am_d563568e-33c9-4c9e-8f9a-96718fcd975e.flac
7875,ja_ah,ja_ah_4295352b-85e6-44e8-b1ac-7078bb9125d1.flac
7876,kha_ai,kha_ai_2c0ed881-850f-4d96-9092-3619e15bc0e8.flac
7877,shaa_o,shaa_o_65d8f177-f6e3-4cc0-8b0d-01f795cc6cf5.flac
7878,shaa_au,shaa_au_29480df3-114f-43e3-8ba1-c2b49fc34a26.flac
7879,kha_au,kha_au_6db17243-f9ef-436e-93ef-f3f90d27ee0c.flac
7880,shaa_ah,shaa_ah_789ab98b-b884-4a60-b296-9f5dd5a7c73b.flac
7881,shaa_am,shaa_am_54d72be9-32fc-423b-b209-cb6ae4967063.flac
7882,kha_ah,kha_ah_8b57fa40-6cc9-4c15-af08-70f6f768baeb.flac
7883,ma_o,ma_o_932b0bef-a891-44e8-9149-98ac9081af65.flac
7884,ma_au,ma_au_6cc6bdda-4750-494f-8b46-b9536a0bce48.flac
7885,ma_am,ma_am_4ab09f4b-c738-41b4-b7bf-e872338ba163.flac
7886,pa_o,pa_o_af4323a3-f705-4fca-9a05-f775f3f52ce8.flac
7887,pa_au,pa_au_d6c7f124-fb97-4b58-841c-211ef8328c22.flac
7888,ba_i,ba_i_4ee3dcbb-5d59-4d1a-be5d-ffd726cfe774.flac
7889,pa_ah,pa_ah_33a48346-9783-4a0e-a6b5-24916fcec940.flac
7890,ba_ii,ba_ii_5411e7d6-a4e9-4f34-8acb-28f4f145efc9.flac
7891,ba_e,ba_e_011e8e88-4103-49c6-84be-875c2f6abf35.flac
7892,ba_ai,ba_ai_21efc4ef-7bdf-42e1-af6e-3e51c4b6a9d0.flac
7893,ba_o,ba_o_9a91c27c-1b10-429e-9616-96eab9584b1b.flac
7894,sha_ah,sha_ah_3f5a8501-1f37-4a38-a214-10c1d3dc9888.flac
7895,ba_au,ba_au_e920afa7-8029-4e5b-8c93-6591c0e11b81.flac
7896,ha_o,ha_o_27eeb917-6736-4384-ac15-e93b23a66799.flac
7897,ba_am,ba_am_95baecae-2260-4057-ba2b-ca2bf599573e.flac
7898,ha_am,ha_am_5a4d6170-a1af-45bb-b1f4-6fc1d1c53e6c.flac
7899,ha_ah,ha_ah_ed8415da-cf61-4a0c-999d-14dad3f180ed.flac
7900,ga_o,ga_o_078b8d2d-7c1c-4313-9873-e9e7aaac5982.flac
7901,na,na_4aefcc34-a93d-4fae-ac1f-0644975887e1.flac
7902,na_aa,na_aa_34ce59fe-18de-4373-8d5b-cf14f082f336.flac
7903,ga_am,ga_am_bf816ee3-6fa9-435c-b22f-839a97a70334.flac
7904,na_i,na_i_e93b3a7a-ec5a-4e0f-8ee6-6353110606e0.flac
7905,ga_ah,ga_ah_c0cb077a-1091-4dd6-be48-32007156024d.flac
7906,na_ii,na_ii_5fa9c901-6a29-4631-995f-b7f4e24ad566.flac
7907,wa_o,wa_o_8020f8e3-e037-4935-8e62-6066343ae75d.flac
7908,sha_am,sha_am_2cf5de29-9006-4017-9dc9-c309430000a2.flac
7909,na_u,na_u_79a947c4-31bd-4eb2-baed-0a974a26c61c.flac
7910,wa_am,wa_am_ef0fe4d4-5895-4b7d-b160-12dfb38e69e6.flac
7911,wa_ah,wa_ah_009c3c43-33b1-4337-abb4-a66f582103e4.flac
7912,na_e,na_e_fe773061-de9e-41fe-9715-3998bddaddeb.flac
7913,gya_o,gya_o_a819b2a4-390b-4033-a111-f9612bc0b714.flac
7914,gya_au,gya_au_e5170b96-d4ec-49b4-ac94-f904ff33cbf1.flac
7915,na_o,na_o_f0e3f8dd-226a-4346-b86a-136f5689e934.flac
7916,gya_am,gya_am_60ae1c9e-f09f-47a8-a5c6-7ae106c9447a.flac
7917,gya_ah,gya_ah_f28f076b-995c-4d29-9ff7-b96c10eb50bf.flac
7918,na_am,na_am_bd5825ad-242d-4d47-8cef-ce97d1f21185.flac
7919,na_ah,na_ah_f03d6b8d-756e-4fb4-a433-2ad14d24e7a4.flac
7920,ka_ah,ka_ah_b3be301e-9275-4e9b-8bc4-962ff7f9c07a.flac
7921,ndoa_o,ndoa_o_f2b711f0-73cb-4008-98a5-e437f93a7933.flac
7922,ndoa_au,ndoa_au_bbe21aee-5a46-48c1-bd36-2d1a72fc5a61.flac
7923,ndoa_ah,ndoa_ah_6a6d28ea-b6c1-4cc5-8e93-a5b6627e3078.flac
7924,ndoa_am,ndoa_am_8549a994-0767-49c0-a55b-c0418ad9b776.flac
7925,bha_ii,bha_ii_76c08404-b3d9-416d-9f23-f67a38afb4f7.flac
7926,bha_u,bha_u_39f3404e-110e-4943-8390-be426df695cc.flac
7927,jha_o,jha_o_ff5dc3b0-d5c9-4b43-bd52-b208530f2408.flac
7928,bha_e,bha_e_f1116fc8-743a-4ffe-a34b-3c08d852ab4e.flac
7929,jha_au,jha_au_8685f535-90e5-45ab-ac6a-3902e61c735b.flac
7930,bha_ai,bha_ai_27ce4684-4b54-47ca-911e-4fc44f724445.flac
7931,bha_o,bha_o_257b24ee-762d-469e-a8b9-566b248a5d5b.flac
7932,bha_au,bha_au_151f2bd3-d1a3-41c0-8356-1af4d3f3256a.flac
7933,jha_am,jha_am_eba02662-8d16-4286-ae29-4d8a8a518715.flac
7934,bha_am,bha_am_6f496879-850a-48fd-9f44-c7bc4f71bcf7.flac
7935,jha_ah,jha_ah_ad5d5691-6ade-4f15-9157-1c838115c148.flac
7936,bha_ah,bha_ah_91d8a03c-6ca3-4e9c-a1ac-bf1f2a9a93e3.flac
7937,chya_o,chya_o_e0627319-f995-47be-b417-e2e531f8e1db.flac
7938,chya_au,chya_au_f65a8614-cc34-4764-a9ad-f1cfef588fdd.flac
7939,chya_am,chya_am_624e4f1e-4bde-47bb-a3d6-b8b70759c0f7.flac
7940,chya_ah,chya_ah_53255171-f00d-47de-8973-be5bdbff72af.flac
7941,doa,doa_5b0368cb-97ca-45a0-ba4a-0da36e992f22.flac
7942,chya_o,chya_o_9cdb5ef7-f758-4cbe-8c0e-9adc162caabe.flac
7943,doa_aa,doa_aa_3451b43f-6196-4710-99f2-1057af65be67.flac
7944,doa_i,doa_i_a4742a83-fba4-4f48-8668-295956577619.flac
7945,dhoa_au,dhoa_au_49e6b981-53b5-47b9-bc86-146a057546e7.flac
7946,dhoa_am,dhoa_am_e0f67624-832f-4ac5-ab12-ee2cb4139aff.flac
7947,dhoa_ah,dhoa_ah_00ba7ffe-b3c0-42a1-a482-e5d247dfb6ff.flac
7948,doa_uu,doa_uu_e86a8ec7-25d5-406c-9a5a-365ca85b95c3.flac
7949,doa_o,doa_o_90330bf6-5827-4d39-90e5-e2ae1bc23fd9.flac
7950,doa_e,doa_e_4d0d9924-182f-4a55-93c8-6ed0525e3328.flac
7951,doa_au,doa_au_945d8ea4-ac22-4157-9284-db87ccb20add.flac
7952,doa_am,doa_am_ac973969-65f0-4470-b904-b56a4ef52c09.flac
7953,doa_o,doa_o_b59af84a-a6ca-4282-96af-18eb7abdd426.flac
7954,doa_au,doa_au_c8535d18-b123-4876-827f-4dfe690b6883.flac
7955,doa_am,doa_am_1d04053c-167a-4ad0-bfce-aa1e4eba10dc.flac
7956,doa_am,doa_am_b07cc312-4f6f-4a49-aefe-1f2471e673bc.flac
7957,la_am,la_am_4183416f-4c73-44b3-8971-62985c89bb36.flac
7958,la_ah,la_ah_1de47233-1b0e-455c-b4ab-75d6df9c3903.flac
7959,tha_o,tha_o_fb770267-c0fe-4a6b-9a0b-1bf82d9bfbaf.flac
7960,tha_au,tha_au_68446784-fdfd-4f70-a275-89bc750023fe.flac
7961,tha_am,tha_am_066c7d0d-1a39-4809-84db-8d3c2976e112.flac
7962,ha_aa,ha_aa_2b7897e4-a356-4308-95b2-4074fc4451fe.flac
7963,ba_o,ba_o_41a8bd20-c035-4d40-aa01-0e50c924fd32.flac
7964,ha_aa,ha_aa_2f92961d-2709-4447-8262-6316df97d21d.flac
7965,ba_am,ba_am_2cf25336-46e0-413b-8966-5b8fc58c9a9a.flac
7966,ha_i,ha_i_b191e3b0-e5ba-432b-a503-470bffd87623.flac
7967,ha_ii,ha_ii_2b8dbc57-218f-4ec8-9d02-d543870e9783.flac
7968,bha_o,bha_o_3e335cf2-e82f-42d7-b7dc-9bae86ac5346.flac
7969,ha_u,ha_u_03262991-0256-42ad-b2cb-5350bfd78a09.flac
7970,ha_uu,ha_uu_61d0e54c-5339-4374-bfac-9d33ff5f9d28.flac
7971,bha_am,bha_am_6f4926a1-4002-42f3-8ef7-59f95b888b43.flac
7972,ha_e,ha_e_99fb7ea2-d5ed-45ff-bf28-54c342557556.flac
7973,fa_o,fa_o_dc6077cf-b9dd-443a-869e-7b529d0b37bc.flac
7974,fa_au,fa_au_ab377407-0935-4fc3-b9b4-21605e39477d.flac
7975,fa_am,fa_am_82324d1b-619a-472c-851f-9ee71646e9ab.flac
7976,ha_e,ha_e_a7587347-6ac8-464c-baac-43595447878c.flac
7977,ta_o,ta_o_d4d68b87-068b-4d97-b081-909d08cbdee1.flac
7978,ta_au,ta_au_d6162092-5f20-4a16-9007-4689eb4b63fc.flac
7979,ha_e,ha_e_12a06012-b229-4a00-90e4-8d2fa2b2c975.flac
7980,ha_e,ha_e_507388b2-5498-49b2-b41e-3aca7b750bf1.flac
7981,ta_ah,ta_ah_c710830c-8449-4226-b3f1-ef8138106f06.flac
7982,ha_ai,ha_ai_aa24500f-5493-49e4-b934-2d9e513ed6d4.flac
7983,ha_ai,ha_ai_1f107cd6-2697-465e-a76c-10709d453779.flac
7984,chha_au,chha_au_bc2ca724-00f0-4160-b2e5-61ed225227e2.flac
7985,chha_ah,chha_ah_8bd629c8-c85e-4a4c-addd-52aaf9b51a86.flac
7986,chha_am,chha_am_c1a1bfe1-77a6-442c-959c-21401162d579.flac
7987,toa_o,toa_o_6e1156ea-28e2-4a86-b289-ecd6c6521aa1.flac
7988,toa_au,toa_au_34d283e8-8ac0-4000-af76-f896730d28be.flac
7989,toa_am,toa_am_08fe62f1-a3b5-4cf9-b643-7418c86e2585.flac
7990,ha_au,ha_au_4d31c2b9-0d08-4cb7-a967-4e556117ae6a.flac
7991,ha_am,ha_am_081af97f-4bf6-4ca6-a370-3b83b1faeb70.flac
7992,nga_au,nga_au_4e718e4d-aafe-4cf5-b5c9-05f3dfa1aa1b.flac
7993,ha_ah,ha_ah_0dc67ff0-7338-469a-ae0b-824b42a89dfe.flac
7994,nga_am,nga_am_e6d5c6ed-556a-43ea-abeb-5835408e815d.flac
7995,nga_ah,nga_ah_e1a617d7-3cb7-494b-a24e-dbf1abbda72d.flac
7996,sha,sha_c229ea59-714f-49b0-ad83-533b2777b30f.flac
7997,gha_au,gha_au_ebcb5c37-9f12-43f9-82ed-bbe573e2de86.flac
7998,gha_am,gha_am_5b047167-0ae3-4ceb-bda7-e9a33cf329d0.flac
7999,gha_ah,gha_ah_372327fb-651c-4a8d-a464-cc8efc0cd060.flac
8000,sha_i,sha_i_c916390b-c4a3-4219-9872-bd4f3ebd2cf6.flac
8001,kha_o,kha_o_988ac510-4b77-490c-b60d-0e840ab023c9.flac
8002,kha_au,kha_au_367861d3-68b1-436e-9f01-14b31375ace5.flac
8003,kha_am,kha_am_346aa5f4-4353-448e-8f62-408b3cd484ca.flac
8004,kha_ah,kha_ah_b7ab8785-04e5-4a12-a1b8-f611e64e6fba.flac
8005,sha_ii,sha_ii_71185c53-9740-43bc-8fd6-2ce924bb3420.flac
8006,sha_u,sha_u_97762221-a474-4610-bc11-d7bec99b1eaf.flac
8007,sha_uu,sha_uu_85369c1f-62c6-4857-99d2-a4424826ca6b.flac
8008,sha_e,sha_e_e400f922-9008-49a2-99ce-77ed7d2863e0.flac
8009,sha_ai,sha_ai_17058390-19a1-4bf2-9662-07aeee44740c.flac
8010,sha_o,sha_o_d0c10589-bebb-4357-81ef-b9b0bc1c36bd.flac
8011,sha_au,sha_au_87703aea-09de-4a3f-9f2c-ba30bf111b34.flac
8012,sha_am,sha_am_e887d5bf-a780-4bf3-addc-3e03412a6133.flac
8013,sha_ah,sha_ah_1deb1ad4-2ff6-4fe3-b073-f100bd3aa53b.flac
8014,dha,dha_60eeb732-9e4c-48c9-8d80-1799507de6db.flac
8015,dha_aa,dha_aa_d59abeac-5b14-4e69-94b7-abb9961f37e5.flac
8016,dha_i,dha_i_8c765176-7740-444f-8289-8cccb3c0073d.flac
8017,dha_ii,dha_ii_d85e0e9d-6a48-4312-a868-02b77b958451.flac
8018,dha_u,dha_u_8194fa1b-9f4f-489f-b369-313fc6e32a68.flac
8019,dha_uu,dha_uu_9eaa907a-5be8-4415-a218-33ed72801824.flac
8020,dha_e,dha_e_e881a862-bb55-4059-b076-d98edcaf2a0d.flac
8021,dha_ai,dha_ai_7393054c-909f-49ed-bf80-aa68d4165bef.flac
8022,dha_o,dha_o_39c48e04-c7cd-44a6-bb4f-3231f6cda096.flac
8023,dha_au,dha_au_8342d3cc-cb32-4a8b-bfae-d84dcf315685.flac
8024,dha_am,dha_am_351af557-1f6f-4ce5-896e-d53fca4a65a1.flac
8025,dha_ah,dha_ah_1088f904-e378-4f1a-a57a-20df4a8f535e.flac
8026,ka,ka_c298b84f-5082-4f47-99d5-b0789604d979.flac
8027,ka_aa,ka_aa_e56852ab-5aab-436d-bb53-3e1b8d4d4e94.flac
8028,ka_ii,ka_ii_a654dc07-0095-4141-9a28-cd30f0aa5f0d.flac
8029,ka_u,ka_u_ef8f7611-4671-4cdc-b5b8-d83874e90b5a.flac
8030,ka_e,ka_e_fcd7b2f5-0ab1-413a-b765-2dda9f7f91fb.flac
8031,ka_ai,ka_ai_49f1ff75-23fb-47f0-b1ae-e46e0febed1a.flac
8032,ka_o,ka_o_8f8c4229-9244-4357-95ee-2bfc2d14e0e6.flac
8033,ka_o,ka_o_748bb1c9-30ee-4c0b-9ed7-b825319cdf92.flac
8034,ka_au,ka_au_21d7f7c7-c99f-4b5c-8c26-22a742f291a3.flac
8035,ka_au,ka_au_aac97046-d25d-4863-a6ed-55fee4850405.flac
8036,ka_am,ka_am_d0e2aca8-49b0-45ef-b8db-f9665005636d.flac
8037,ka_ah,ka_ah_fbcb74e3-2364-44e7-9c53-dad29486c29c.flac
8038,cha,cha_1ce90900-54e1-4a1e-b21a-193b86df2cc4.flac
8039,cha_aa,cha_aa_b55a2994-5c14-4985-a0e5-1824c5b1b179.flac
8040,cha_i,cha_i_56aba2f4-619d-43a7-a39b-92f6830e824d.flac
8041,cha_ii,cha_ii_8101fbf7-9bb6-4e16-934a-0f5df1cf93b1.flac
8042,cha_u,cha_u_f7986e94-c10a-4562-b28b-4202b916d97c.flac
8043,cha_uu,cha_uu_a352bb5b-5efb-482d-b10d-3bdcc4e37980.flac
8044,cha_e,cha_e_4fcec6ae-fda7-44c7-abca-976837ef4369.flac
8045,cha_e,cha_e_d0ce74a5-dfc0-4d3a-a491-dac14c53b240.flac
8046,cha_ai,cha_ai_db882f99-9001-41d8-82fe-ff6a8c9d7182.flac
8047,cha_o,cha_o_5c5ef8fd-20e1-4702-a20a-4c067ee2735f.flac
8048,cha_au,cha_au_ca2a14c6-ca4c-4810-9f6b-9d62c70cb836.flac
8049,cha_am,cha_am_7379bf53-aee9-4eec-9c3e-610abccbc325.flac
